id,text,label
3540,东西 收到 速度 很快 不 在家 老爷子 开箱 验货 工作 晚上 回来 太晚 打开 包装盒 外包装 完好无损 希望 商家 尽快 挂 墙 支架 发过来 好 预约 安装 谢谢,2
3541,买 农村 老家 原因 物流 很快 物流 小哥 送到 农村 老 家里 听 老家 人 说 电视 很 不错 先用 看 再 追加 评价,2
3542,卖家 超级 无敌 赞 电视 不错 送货 拖延 点 时间 立马 解决 掉 无限 好评,2
3543,清晰度 不错 音效 电视 好些 色彩 颜色 偏蓝 都 好 送货 稍慢 京东 预计 时间 晚,2
3544,一星 都 不想 商家 售后服务 太差 送 支架 活动 简直 客户 添堵 收到 电视 赠送 支架 安装 客服 说 收货 后 日发 第天 跟进 说 登记 登记 确认 后 日后 再发 本来 很 简单 事情 商家 申请 售后 安装 免除 支架 费给 客户 提供方便 弄 电视 放 家里 天 都 没法 安装 看 网上 都 是因为 支架 差评 一个 产品 好 服务 长久 也许 商业 教科书 会 一个 支架 毁 一个 品牌 经典 案例,2
3545,值得 购买 下单 第三天 收到 物流 很 力 好 挂架 还 没到 只能 放着 好 着急 安装 看 电视机 棒 安装 完再 追加 评价,2
3546,电视 安装 开门 进来 都 快 掉 地上 好 想 去 扶 下 差 评决 差评 电视 好 坏 都 没 没 兴趣,2
3547,东西 很 不错 吐槽 下 微鲸 省 成本 线 电源线 短 导致 只能 走 明线 总体 来讲 物有所值 好评 慢慢 装 玩吧 安装 略贵 一台 买 几台 会员 只 送 一年,2
3548,微鲸 售后 不 到货 后 预约 安装 两天 半才 上门 六次 电话 催促 烦死,2
3549,一星 都 不想 商家 售后服务 太差 送 支架 活动 简直 客户 添堵 收到 电视 赠送 支架 安装 客服 说 收货 后 日发 第天 跟进 说 登记 登记 确认 后 日后 再发 本来 很 简单 事情 商家 申请 售后 安装 免除 支架 费给 客户 提供方便 弄 电视 放 家里 天 都 没法 安装 看 网上 都 是因为 支架 差评 一个 产品 好 服务 长久 也许 商业 教科书 会 一个 支架 毁 一个 品牌 经典 案例,2
3550,买 电视 买 大 品牌 售后 简直 差 购买 当天 首页 显示 送 挂架 咨询 客服 一到 三天 三天 后 问 告诉 我要 登记 还要 三到 七天 订单号 发 京东 微鲸 电话 客服 都 互相推诿 每次 电话 都 从头到尾 叙述 一遍 告诉 找 厂商 找 京东 一会 说 没货 一会儿 说 先 找 人 安装 一会儿 说 厂商 安装 原装 赶紧 寄出 一会儿 说 没货 一个 挂架 多事 特别 微鲸 客服 拽 二五 八万 样子 网购 这么久 还 第一次 遇上 小 品牌 售后 跟不上 承诺 兑现 黑字 白字 写上 一看 评论 大部分 差评 都 是因为 挂架 售后 广告 做得好 实实在在 做事,2
3551,屏幕 漏液 灰屏 旧换 新 质量 差不说 售后服务 真的 差 到极点 月 号 提出 号 才 接二连三 催着 才 每次 问 进度 都 迟点 再 无力 吐槽 投诉 才 售后 电话 说 天猫 商城 负责 不关 事天 猫 商城 说 厂家 打电话 售后 说 答复 没 答复 天呐 推来推去 交叫 上门 取旧机 更 气 迟迟 不 收件 物流 合作 却 不关 事 不 催 不 急会 故意 拖到 七天 退款 期限 退款 还会 敲诈 无 理由 元 运费 鬼 东西 质量 无 理由 买 垃圾 品牌 看重 售后 买 售后 垃圾 掌柜 敢不敢 回复 评论 乱说 提供 图片 证明 心累,2
3552,都 还好 电视 不错 挂架 事 火大 明明 电视 寄 东西 要分 两次 不 很 浪费 人力物力 精力 分开 寄 分开 寄 接受 寄给 只 寄 一个 挂架 大哥 买 两台 电视 寄 一个 啥意思 客服 说 时间 急 麻烦 尽快 帮 寄 说 时间 没法 控制 难道 内部 沟通 很难 无语 缺 一个 挂架 半点 歉意 竟然 说 补发 一个 就行 还 狡辩 说 说 买 几台 订单号 干嘛 大 数据库 看不到 我订 数量 简直 扯淡 说 时间 急 全家 都 旅游 抓紧 落实 敷衍了事 亲戚 代 签收 客服 快递 都 送 亲戚家 还 选 京东 干嘛 说 一颗 老鼠屎 坏 一锅粥 ～ 客服 辞,2
3553,不得不 说 糟糕 购物 经历 电视 到手 后 外观 没什么 开机 比较慢 大多 片源 都 权限 智能 电视 领取 显示 设备 码有 打电话 客服 共计 这货 没说出 所以然 不 承认 说 关键问题 不 吱声 质量 我忍 客服 雇个 懂点 常识 再选 微鲸 产品 很 写 这段 评论 一个 参考 售后 会 产品 更,2
3554,送 客服 说 提前 两 小时 师傅 师傅 打电话 说 送来 立马 单位 赶回 家 送货 师傅 将近 一个 小时 期间 无数个 电话 挂断 不接 京东 客服 没人 回应 好不容易 送货上门 态度 还 不好 真的 醉,2
3555,只能 说 微鲸 电视 收着 品牌 电视 价格 提供 杂牌 电视 服务 商品 售后 做 不好 微鲸 电视 走 不 长远 已 退货 京东 客服 越来越 差劲 要点 个名 客服 海 小豹 服务态度 扎扎实实 恶劣 爆 京东 真 金白银 消费 客户 大 仇要 请 业务 不 懂 态度 恶劣 大爷 怼 客户 京东 再 不 培训 好 客服 人员 京东 前途 令人堪忧,2
3556,预约 安装 打微 鲸 电视 客服 电话 这是 客服 电话 说实话 真 后悔 买 牌子 客服 电话 都 没 更 售后 第一次 差评,2
3557,赠送 配件 掏钱 买 挂架 赠送 配件 找 两边 客服 京东 客服 找 厂家 客服 厂家 客服 找 京东 客服 都 不 投入 服务 很难 认可,2
3558,京东 最 闹心 购物 历史 最差 微鲸 客服 真心 不负责任 做 大 买 不 买 产品 影响 不 大 希望 企业 长久 附有 聊天记录 有空 亲,2
3559,这一星 电视 本身 微鲸 客服 只能 给星 买 电视 说 交易 截图 订单号 信息 登记 赠送 挂架 当晚 客服 登记 客服 回复 好 等到 月 号 再 问 告诉 登记 晒单 请问 活动 写 晒 单 客服 登记 客服 告诉 我要 晒 单 一个 星期 告诉 没 登记 玩 一个 安装费 活动 挂架 安装费 号 问 傻缺 客服 告诉 反问 说 业务 能力 告诉 打电话 预约 安装 师傅 会带 挂架 安装 告诉 师傅 带 挂架 先 赠送 挂架 才能 安装 才 傻缺 客服 干嘛 打电话 预约 安装 一会儿 换 一个 客服 讲 说来说去 没晒单 登记 再 天 天白 工作 失误 买单 干脆 告诉 收到 货后 才能 登记 一群 不知 变通 这群 沟通 只能 差评 客服 解释 截图 为证 理论,2
3560,屏幕 漏液 灰屏 旧换 新 质量 差不说 售后服务 真的 差 到极点 月 号 提出 号 才 接二连三 催着 才 每次 问 进度 都 迟点 再 无力 吐槽 投诉 才 售后 电话 说 天猫 商城 负责 不关 事天 猫 商城 说 厂家 打电话 售后 说 答复 没 答复 天呐 推来推去 交叫 上门 取旧机 更 气 迟迟 不 收件 物流 合作 却 不关 事 不 催 不 急会 故意 拖到 七天 退款 期限 退款 还会 敲诈 无 理由 元 运费 鬼 东西 质量 无 理由 买 垃圾 品牌 看重 售后 买 售后 垃圾 掌柜 敢不敢 回复 评论 乱说 提供 图片 证明 心累,2
3561,电视 收到 去年 买 寸 硬屏 效果 棒棒 父母 买个 总体 还过得去 米粉 电视 微鲸 比起 小米 广告 一大 特色 接口 微鲸 侧面 比起 小米 后背 微鲸 参数 配置 不 标出来 比起 去年 不 实在 希望 改进 客户 好 总体 价格 送 一年 会员 不错 小米 实在 希望 送 手环 早点 寄,2
3562,刚过 一个月 出 卡机 进不去 系统 退 换 一个 悔不当初,2
3563,第一次 买 牌子 电视 刚到 家 屏幕 换 流程 麻烦 费时间 一个 星期 好 售后 人员 物流 人员 态度 很 好 暖和 些 电视 外观 屏幕 不怎么样 漏光 开机 几分钟 估计 系统 会 完善 屏幕 漏光 没得 解决 便宜货 凑合,2
3564,电视 还 速度 挺快 开机 时间 久 会 卡 无线 投屏 慢 安卓 通病 家里 那台 投影仪 电视 可视 角度 不错 有人 说度 发白 差点 没买 估计 质量 第一次 开机 更新 系统 最新 版本 开机 快 大概 几十秒 没什么 好 在意 唯一 想 差评 地方 竟然 京东 物流 服务 下单 后 不 先 预约 才能 发货 没 接到 预约 客服 电话 推迟 两天 发 主动 客服 推迟 发 竟然 没 一个 客服 解决问题 都 敷衍 我能 找 都 找 花 两天 时间 客服 解释 很多 电话 没用 有种 投诉无门 感觉 没 接到 电话 活该 推迟 两天 物流 死板 本来 五星 说 说 气 果断 星 本来 打算 买来 后 好不好 都 退 来解 解气 没退 电视 本身 确实 还 满意 憋着 气 很 不爽,2
3565,电视 内容 画质 清晰 语音 搜索 功能 完善 慢 - 秒 希望 后续 更新 再,2
3566,电视 整体 满意 说 说 不 满意 地方 电视 开机 系统 太 频繁 时间 两分钟 感觉 很 窝心 习惯 机顶盒 遥控器 电视 遥控器 学习 看 机顶盒 直播 节目 两个 遥控器 很 不 才 还 没 发现,2
3567,父母 买 特意 一段时间 再 评价 电视 好 坏点 损坏 界面 很 简洁 便于 操作 稍微 开 机会 电视 慢 智能 电视 通病 希望 微鲸 更新 系统优化 下 开机 时间 电视 真的 很棒 性价比 爆棚 值得 购买 客服 很 细心 快递 小哥 很 耐心 通电 验货 态度 好,2
3568,好用 实惠 效果 很 不错 刚 开机 慢过 几次 好,2
3569,很 好 送货 快极 简 包装 效果 不错 看 资源 广告 唯一 搞不懂 每次 关 电源 后 再 开机 速度 慢 改,2
3570,架子 还 没到 先支 不错 爸妈 很 喜欢 机器 很 薄 挺 漂亮 语音 选择 很 普通话 不太认,2
3571,金色 挺 漂亮 机身 很 薄 很 精致 小图标 设计 很 可爱 遥控器 款式 手感 喜欢 功能 几天 已 熟悉 基本操作 感觉 开机 慢 屏幕 色彩 偏冷 图像 画面 清晰 显示 效果 高级 细腻 牵出 缺点 感觉 人像 皮肤 偏白 是因为 人物 面部 汗毛 扑 化妆 粉 显示 太 看 有线 台 图像 画面 效果 人 皮肤 红润 健康 总体 感觉 挺 好 性价比 高 完美 感谢 客服 人员 耐心 细心 贴心 服务 服务 专业 走心 棒棒 哒 特别 客服 独角 鲸 不厌其烦 服务态度 极棒 物流 很快 很 好,2
3572,性价比 高 国产 智能 电视 开机 慢 之外 毫无 缺点 超清片 库太灵,2
3573,颜色 饱和度 还要 高 颜色 精准度 肯定 苹果 好 投屏 真的 好 延迟,2
3574,寸 很大 颜色 偏黄 音效 很差 买 寸 特别 好 感觉 微鲸 不 走心,2
3575,微鲸 电视 满意 送 一年 会员 好多 资源 没 广告 用户 体验 好 色彩 差 点 一分钱 一分货 价位 无敌,2
3576,功能 体验 还好 价格便宜 屏幕 素质 不好 左下角 漏光,2
3577,画质 还 行 漏光 现象 侧面 看会 泛白 颜色 失真 音质 宣传 好 电视 主 页面 电视 猫 页面 很 电视 猫 界面 来回 切换 很 搞混 电视 面板 真的 很 薄 很 怕 屏幕 会 变形 蓝牙 遥控 蛮 好 总体 感觉 还 满意 不知 年,2
3578,金色 挺 漂亮 机身 很 薄 很 精致 小图标 设计 很 可爱 遥控器 款式 手感 喜欢 功能 几天 已 熟悉 基本操作 感觉 开机 慢 屏幕 色彩 偏冷 图像 画面 清晰 显示 效果 高级 细腻 牵出 缺点 感觉 人像 皮肤 偏白 是因为 人物 面部 汗毛 扑 化妆 粉 显示 太 看 有线 台 图像 画面 效果 人 皮肤 红润 健康 总体 感觉 挺 好 性价比 高 完美 感谢 客服 人员 耐心 细心 贴心 服务 服务 专业 走心 棒棒 哒 特别 客服 独角 鲸 不厌其烦 服务态度 极棒 物流 很快 很 好,2
3579,买 这款 电视 前 纠结 很 久 小米 乐视 都 都 参考 买 是因为 某狐 一篇 软文 说 色彩 好 抢购 一台 两天 公正 地说 该机 操作速度 都 不错 恰恰 出 最 想要 色彩 上 反馈 服务态度 还 不错 马上 师傅 上门 调校 满意 具体表现 色彩 艳丽 偏 灰暗 算了 认了 看吧,2
3580,清晰度 差相 乐视,2
3581,挺不错 家里人 都 很 喜欢 专区 家人 方形 装 上 机顶盒 后 翡翠台 画质 模糊 还 研究 研究,2
3582,电视机 声音 一会 大 一会 小 屏幕 颜色 鲜艳 暗 郁闷 上 京东 第一 买,2
3583,电视 还 不错 做工 电源开关 处 一层 黑色 垫子 露 外面 掉 档次 声音 效果 物流 慢慢 人 想 退货,2
3584,电视 买 快 一年 很爽 近期 遥控器 故障 微鲸 售后 换 新 遥控器 配对 失败 工程师 上门 检查 估计 蓝牙 接收 出 申请 京东 售后 换 台 新 不错 赞 一个 下次 换 电视 微鲸,2
3585,电视 整体 满意 说 说 不 满意 地方 电视 开机 系统 太 频繁 时间 两分钟 感觉 很 窝心 习惯 机顶盒 遥控器 电视 遥控器 学习 看 机顶盒 直播 节目 两个 遥控器 很 不 才 还 没 发现,2
3586,寸 很大 颜色 偏黄 音效 很差 买 寸 特别 好 感觉 微鲸 不 走心,2
3587,电视 还 不错 做工 电源开关 处 一层 黑色 垫子 露 外面 掉 档次 声音 效果 物流 慢慢 人 想 退货,2
3588,画质 还 行 漏光 现象 侧面 看会 泛白 颜色 失真 音质 宣传 好 电视 主 页面 电视 猫 页面 很 电视 猫 界面 来回 切换 很 搞混 电视 面板 真的 很 薄 很 怕 屏幕 会 变形 蓝牙 遥控 蛮 好 总体 感觉 还 满意 不知 年,2
3589,外观 造型 满意 界面 不错 声音 效果,2
3590,电视机 声音 一会 大 一会 小 屏幕 颜色 鲜艳 暗 郁闷 上 京东 第一 买,2
3591,电视机 真的 样子 超级 美 才 不到 价格 真的 超级 划算 送货 还行 瓶 放在 家 真的 很 合适 画面 还 不错 音响效果 一般般 接 外接 音响 声音 超级 棒 看 大片 超级 爽 性价比 超级 高,2
3592,东西 不错 屏幕 看上去 蛮 清晰 比乐视 快些 内存 太小,2
3593,第一次 买 牌子 电视 刚到 家 屏幕 换 流程 麻烦 费时间 一个 星期 好 售后 人员 物流 人员 态度 很 好 暖和 些 电视 外观 屏幕 不怎么样 漏光 开机 几分钟 估计 系统 会 完善 屏幕 漏光 没得 解决 便宜货 凑合,2
3594,电视 不错 坏点 漏光 看不出来 看 下 电视剧 拖影 网上 换个 接口 好 暂时 没 试 京东 预约 客服 真的 差评 没 同意 擅自 送货 时间 改 星期五 害 送货 大哥 白跑 趟 送货 大哥 好评 几度 天气 大 中午 电视 扛 楼,2
3595,电视机 质量 不怎么样 一个 寸 半年 不到 屏幕 坏 换 一个 新 网络连接 不上 每次 都 回复 出厂 设置 才行 建议 买 好,2
3596,功能 体验 还好 价格便宜 屏幕 素质 不好 左下角 漏光,2
3597,外观 真心 不错 漏光 微鲸寸 好些 值得 入手,2
3598,坏 换 新,2
3599,第二台 微鲸 去年 时买 台 居然 涨价 寸 去年 还 贵,2
3600,电视 很 好 涨价 不太 划算 去年 搞定 刚需 没 办法,2
3601,还好 样子 挺 好 去年 涨价 太多 配置 还行,2
3602,去 京东 说好 天价 保月 号 下单 买 月 日 降到 安装 师傅 都 说 买 贵 还 没 在意 京东 别人 都 傻子,2
3603,一般般 都 涨价 后 买 质量 中低档,2
3604,价格 不 怎么回事 购买 价格 支付 价格 还 高 截 商品 价格 图 不 操作 支付 冤大头 申请 价格 机制 搞 好 几天 好 几次 都 客服 推到 京东 客服 哈哈哈哈 没 半点 解决,2
3605,电视 收到 物流 挺快 券不太给力 没 便宜,2
3606,电视 很棒 超薄 超大 下载 高清 电影 终于 大屏 上 高清 欣赏 家用 送 会员 资源 太少 再 爸妈 买 一台 希望 国产品牌 越做越 好 物流 小哥 很 赞,2
3607,电视 颜值 不错 本来 想 买 小米 看 电视 选购 后 果断 放弃 想法 乐视 微鲸 选择 乐视 小贵寸 微鲸 性价比 到手 抢购 不知 前小促 啥意思 测试 平时 看 视频 电影 效果 满意 还试 几个 测试 视频 都 流畅 播放 唯一 播放 少女时代 帧 视频 水平 满意 高配 游戏 本看 几个 视频 都 卡 不行 音响 很 不错 都 开 一半 怕 吵 邻居 只 放假 配,2
3608,电视 还 速度 挺快 开机 时间 久 会 卡 无线 投屏 慢 安卓 通病 家里 那台 投影仪 电视 可视 角度 不错 有人 说度 发白 差点 没买 估计 质量 第一次 开机 更新 系统 最新 版本 开机 快 大概 几十秒 没什么 好 在意 唯一 想 差评 地方 竟然 京东 物流 服务 下单 后 不 先 预约 才能 发货 没 接到 预约 客服 电话 推迟 两天 发 主动 客服 推迟 发 竟然 没 一个 客服 解决问题 都 敷衍 我能 找 都 找 花 两天 时间 客服 解释 很多 电话 没用 有种 投诉无门 感觉 没 接到 电话 活该 推迟 两天 物流 死板 本来 五星 说 说 气 果断 星 本来 打算 买来 后 好不好 都 退 来解 解气 没退 电视 本身 确实 还 满意 憋着 气 很 不爽,2
3609,凌晨 拍 电视 才 送到 家 送货 速度 四星 希望 送货上门 希望 当天 送货 前能 客户 打个 电话 都 忙 工作 客户 有所准备 回去 接收 四星 原因 挂架 赠送 没 送到 不 人性化 超级 差评 喜欢 微鲸 第二台,2
3610,电视 好 外型 好看 音质 还 行 完美 屏无环点 无亮点 系统 运行 不算 慢月 日 吋 分 拍 下 日 中午 才 收到 货物 流 太慢,2
3611,电视 还 不错 做工 电源开关 处 一层 黑色 垫子 露 外面 掉 档次 声音 效果 物流 慢慢 人 想 退货,2
3612,电视 暂时 看着 还 屏幕 上 脏 卖家 服务态度 很 好 配送 东西 太慢 半个 多月 还 没收 赠品,2
3613,物流 慢 点,2
3614,物流 超级 慢 急 千万别 找 这家 催 无数次,2
3615,寸 大 看上去 很 舒服 安装 工人 不错 很 细心 打孔 还 盒子 接 住 灰尘 挂架 安装 块 好点 挂架 贵 装修 还 没 结束 等通 宽带 再 评价,2
3616,安装 师傅 不给力 ,2
3617,电视 刚刚 安装 好 分数 电视机 本身 针对 服务 预约 安装 挂架 情况 下 客服 告知 微鲸 挂架 质量 保障 答复 安装 人员 带来 之下 再 做出 选择 本地 安装 人员 我后 挂架 挂架 垫付 不 成都 申请 基于 答复 不 挂架 仅仅 安装 安装 人员 安装 元 相隔 一个 小时 后 安装 人员 告知 挂架 微鲸 不予 安装 微鲸 服务 真的 说 硬 实力 软 实力 不 或许 电视 坏 会 选 本地化 服务 好 品牌,2
3618,电视 不错 坏点 漏光 看不出来 看 下 电视剧 拖影 网上 换个 接口 好 暂时 没 试 京东 预约 客服 真的 差评 没 同意 擅自 送货 时间 改 星期五 害 送货 大哥 白跑 趟 送货 大哥 好评 几度 天气 大 中午 电视 扛 楼,2
3619,电视 还 速度 挺快 开机 时间 久 会 卡 无线 投屏 慢 安卓 通病 家里 那台 投影仪 电视 可视 角度 不错 有人 说度 发白 差点 没买 估计 质量 第一次 开机 更新 系统 最新 版本 开机 快 大概 几十秒 没什么 好 在意 唯一 想 差评 地方 竟然 京东 物流 服务 下单 后 不 先 预约 才能 发货 没 接到 预约 客服 电话 推迟 两天 发 主动 客服 推迟 发 竟然 没 一个 客服 解决问题 都 敷衍 我能 找 都 找 花 两天 时间 客服 解释 很多 电话 没用 有种 投诉无门 感觉 没 接到 电话 活该 推迟 两天 物流 死板 本来 五星 说 说 气 果断 星 本来 打算 买来 后 好不好 都 退 来解 解气 没退 电视 本身 确实 还 满意 憋着 气 很 不爽,2
3620,价格 不 怎么回事 购买 价格 支付 价格 还 高 截 商品 价格 图 不 操作 支付 冤大头 申请 价格 机制 搞 好 几天 好 几次 都 客服 推到 京东 客服 哈哈哈哈 没 半点 解决,2
3621,说 差评 差评,2
3622,买 第二个 寸 买 一个 寸 质量 很 好 效果 不错 寸 元 以内 很,2
3623,机子 看 天 挺 好 符合 描述 硬 屏大屏 薄 画面 清晰 赠送 一年 会员 看 腾讯 超清 影片 才能 体现 画质 小鹰 直播 看 电视直播 系统 自带 电视台 画质 不好 遥控器 简洁 好用 如图 赠送 手环 营销 手段 咨询 客服 说 名早 说 总体 超值 超值 超值,2
3624,号 零点 抢购 号 送到 送货 工作人员 送到 后 帮忙 安装 底座 通电 试机 观看 优点 电视屏幕 画面 质感 清晰 拖影 系统优化 不错 操作过程 卡顿 现象 老人 上 手 很快 缺点 电视机 边框 屏幕 贴合 度不高 缝隙 很大 后期 怕 会 进 灰尘 语音 欠缺 电视 猫 办法 操控 整体 来说 值得 肯定 一款 智能 电视机,2
3625,寸 电视 看起来 挺 大 看 自带 软件 节目 挺 清晰 第一次 开机 慢 都 遥控器 开关机 挺快 第一次 智能 电视 家人 都 说 挺 好 分 好评,2
3626,划算 昨晚 号点 半买 短信 说 号 送到 没想到 号 下午 六点 送来 挂架 还 没到 电视 清 很 满意 语音 识别 还要 优化 下,2
3627,活动 买 第二天 送货 外观 很漂亮 很 薄 边框 窄 屏幕 清晰 真 屏幕 腾讯 资源 网络 内容 很 含 一年 会员 看 腾讯 高级 会员 视频 自带 蓝牙 遥控器 出厂 时 语音 识别 很 好 升级 系统 后 语音 控制 特别 好用 暂时 挂 挂 更好 看 总体 来说 不错,2
3628,零时 准时 购买 电视 很 好 花 小时 安装 遗憾 挂墙 找 不到 电源 插口 误 指示灯 弄坏了,2
3629,期间 入手 性价比 很 高画质 很 惊艳 仔细检查 无亮点 坏点 漏光 情况 控制 还好 机器 解码 能力 优秀 测试 主流 编码 硬 解码 都 很 流畅 特意 下 帧 编码 超清 视频 测试 硬 解码 流畅 电脑 软 解码 都 卡飞 支持 协议 支持 无线 鼠标 很 手头 高清 线 电脑 开启 色彩 真 电视 无误 电视 挺 好 安装 希望 定时 关机 功能 喜欢 睡觉 睡着,2
3630,抢 物流 太给力 安装 不求人 电视 很棒 关注 微鲸 很 久 正好 家里 要换 电视 果断 出手 一个 小小的 接 机顶盒 切出去 主 菜单 再切 回来 显示 无 信号 只能 重启 机顶盒 不 希望 厂家 改进 输出 显示 画质 很 渣 机顶盒 无所谓 音效 没 好 大法 大法 无可取代 国产品牌 还 需 努力,2
3631,想换个 电视 看 少 父母 看 想 换个 便宜 锁定 小米 暴风 微鲸 当天 小米 寸 二六 六二五 暴风 二 五四 微鲸 一分钱 没降 二九 看 暴风 评价 质量 真 不怎么样 看 评价 卡 频率 型号 不 下单 小米 晚上 才 发现 小米 耳机 接口 书架 音箱 退单 小米 下单 微鲸 贵 块钱 语音 遥控器 加多 存储 差不多 价了 说 说 性能 低端 低端 屏幕 色彩 暗淡 音箱 效果 重音 发声 喇叭 蓝牙 语音 遥控器 长时间 不用 第一 下会 没 低功耗 语音 识别 小米 差点 只能 搜 东西 关机 都 不行 内容 宣传 很多 实际上 还 比不上 第三方 聚合 内容 好 安装 软件 官方 几种 安装 途径 厂家 屏蔽 安装 良心 多咯 系统 操作 流畅 偶尔 卡顿 特别 直播 软件 中 频率 太低 系统 流畅 度 同事 小米 差远了,2
3632,买 二号 发货 速度 很快 外观 分 第一次 启动 后 会 升级 二次 开机 都 会 很慢 系统 速度 还 行 特别 快吐槽 下 二个 节目源 直播 平台 电影 连播 节目 不多 后续 再 补充,2
3633,棒棒 电视 几次 开机 慢 会 好 清晰度 很 好 系统 很 好 流畅 儿子 喜欢 内容 语音 点播 好 顶赞 广告 好顶 赞先 升级 系统 去 有空 追评,2
3634,包装 完好 严实 两天 送达 物流 超快 开机 要三钟 烦 图像 清晰 语音 识别 度 很 高 秒杀 秒 害 日 凌晨 秒 小时 还 没 秒 完台 第二天 还 秒杀 日 感觉 心塞 早知 安心 睡觉 天亮,2
3635,到货 迫不及待 京东 快递 员 开箱 验货 朋友 买 一台 极力推荐 买个 微鲸 说 不错 客服 后 上 电 调试 屏幕 注册 后 看片 新 机器 速度 挺快 蓝牙 遥控器 听说 支持 语音 网络 电视 还 真 鼓捣 慢慢 捉摸 第三方 软件 还 不 安装 一会儿 百度 去,2
3636,第一次 买 牌子 电视 刚到 家 屏幕 换 流程 麻烦 费时间 一个 星期 好 售后 人员 物流 人员 态度 很 好 暖和 些 电视 外观 屏幕 不怎么样 漏光 开机 几分钟 估计 系统 会 完善 屏幕 漏光 没得 解决 便宜货 凑合,2
3637,第一次 网上 购买 电视 选 半天 选择 微鲸 物流 相比 来说 这天 半夜 点多 送 几天 才 评价 金色 耐看 挂 墙上 不显 大 画质 流畅 清晰 感觉 说明书 太 简单 下载 还 优盘 下载 去 安装 电视 里 不 总体 来说 物有所值 不错 值得 购买 满分,2
3638,电视 不错 开机 慢,2
3639,电视 屏幕 真的 很 清晰 送货 小哥 不错 秉承 京东 坐 不 坐 图片 屏幕 大师 测试 很 好 坏点 灵敏 看差 评说 开机 时间 太长 我试 断电 重启 会长 开机 广告 好 送 挂架 太少 没 赶上,2
3640,电视 还 不错 挺大 清晰度 不错 语音 助手 不好 使 搜索 中 内容 总体 感觉 满意,2
3641,电视 还 屏幕 漏光 不太 影响 观看 系统 不 稳定 黑屏 界面 错位 卡顿 希望 更新 中 改进,2
3642,电视 还 速度 挺快 开机 时间 久 会 卡 无线 投屏 慢 安卓 通病 家里 那台 投影仪 电视 可视 角度 不错 有人 说度 发白 差点 没买 估计 质量 第一次 开机 更新 系统 最新 版本 开机 快 大概 几十秒 没什么 好 在意 唯一 想 差评 地方 竟然 京东 物流 服务 下单 后 不 先 预约 才能 发货 没 接到 预约 客服 电话 推迟 两天 发 主动 客服 推迟 发 竟然 没 一个 客服 解决问题 都 敷衍 我能 找 都 找 花 两天 时间 客服 解释 很多 电话 没用 有种 投诉无门 感觉 没 接到 电话 活该 推迟 两天 物流 死板 本来 五星 说 说 气 果断 星 本来 打算 买来 后 好不好 都 退 来解 解气 没退 电视 本身 确实 还 满意 憋着 气 很 不爽,2
3643,电视 很大 清晰度 外观 很漂亮 做工 遥控器 很 好用 感受 最 开机 时间 受不了 新 慢 老 更慢 总体 来说 还 反正 还 送 单薄 支架 想 买 不 董可问 抽空 必回 再 追评,2
3644,电视机 太差 系统 好慢 图像 分辨率 不行 送 蓝牙 手柄 连接 不上 说好 手机 投屏 功能 不了 客服 态度恶劣 多问 几句 不耐烦 发 申通 快递 慢得 要死 劝 别买 花钱买 气受 气死我了,2
3645,电视 效果 还 行 开机 速度 有时候 很 慢 整体 来说 还 时 送 语音 遥控器,2
3646,电视 整体 满意 说 说 不 满意 地方 电视 开机 系统 太 频繁 时间 两分钟 感觉 很 窝心 习惯 机顶盒 遥控器 电视 遥控器 学习 看 机顶盒 直播 节目 两个 遥控器 很 不 才 还 没 发现,2
3647,发货 一如既往 快 电视 质量 不错 待机 状态 下 开机 很快 不 超过 十秒 断电 关机 状态 下 开机 时间 稍长 秒 之内 第一次 开机 后 配置 升级 系统 时间 稍长 系统升级 自动 提醒 升级 时 机器 进不了 设置 界面 升级 后 第一次 开机 时间 稍长 还 出 待机 功耗 很 低 忽略不计 开机 时 功耗 客服 服务态度 好 解决 配置 三合 一线 很 有用 连接 广电 机顶盒 必备 发现 客服 提醒 才 机器 接口 多一些 更好 老式 设备 连上去 插拔 换接 麻烦 电视 画面 清晰 会员 里 节目 质量 很 好 希望 续 会员费 低,2
3648,反应速度 挺快 硬件 配置 中规中矩 屏幕 素质 符合 价位 水准 说点 边框 金属 边框 图文 介绍 模糊 词句 误导 金属 边框 遥控 语音 识别 真心 累 普通话 很 标准 语音 用处 不 很多 功能 语音 操控 找 资源 不全 提醒 领取 会员 先 系统升级 最新 才能 领 后续 再 追加,2
3649,还 不错 大气 家里 老人,2
3650,好用 实惠 效果 很 不错 刚 开机 慢过 几次 好,2
3651,很 不错 开机 慢 系统升级 开机 快些,2
3652,很大 气 电视 很久没 看电视 反应速度 性价比 高看 几部 高清 电影 不错 后期 联网 做 评价,2
3653,很 电视机 效果 很 好看 一个 星期 都 不错 开机 慢要 分钟 曲面 屏 反光 很 清晰,2
3654,画面 不错 清晰 图案 细腻 音效 很 好像 安上 音响 效果 开机 时间 长 一点,2
3655,画质 还 行 漏光 现象 侧面 看会 泛白 颜色 失真 音质 宣传 好 电视 主 页面 电视 猫 页面 很 电视 猫 界面 来回 切换 很 搞混 电视 面板 真的 很 薄 很 怕 屏幕 会 变形 蓝牙 遥控 蛮 好 总体 感觉 还 满意 不知 年,2
